  290.00  1106.5310  1083.4157  1014.0676   898.4802   736.6430   528.5425   274.1629
  291.00  1106.5534  1083.4374  1014.0871   898.4961   736.6542   528.5484   274.1630
  292.00  1106.5754  1083.4586  1014.1060   898.5116   736.6652   528.5541   274.1631
  293.00  1106.5968  1083.4792  1014.1246   898.5267   736.6760   528.5597   274.1632
  294.00  1106.6177  1083.4994  1014.1427   898.5416   736.6865   528.5652   274.1632
  295.00  1106.6381  1083.5192  1014.1604   898.5560   736.6968   528.5705   274.1633
  296.00  1106.6581  1083.5385  1014.1777   898.5702   736.7068   528.5758   274.1634
  297.00  1106.6776  1083.5573  1014.1946   898.5840   736.7166   528.5809   274.1635
  298.00  1106.6966  1083.5757  1014.2111   898.5975   736.7261   528.5859   274.1636
  299.00  1106.7152  1083.5937  1014.2272   898.6107   736.7355   528.5907   274.1636
  300.00  1106.7334  1083.6112  1014.2430   898.6235   736.7446   528.5955   274.1637
